Emitente;Nome fantasia emitente;Nota;Série;Modelo;Total Nota;uso contabil;Data emissão;Data vencimento;Ctrle;Unidade;Nome unidade;Unidade autorização;Nome unidade autorização;Centro atividade;Nome centro atividade;Situação;Situação;Nome usuário;Data inclusão;Observações;Observações CSC;Data autorização;Observações autorização;Data ult sit fechada;Autorizador;LANCAMENTO TESF0028
02427026/0009-01;ALIANÇA NAVEGAÇÃO E LOGISTICA LTDA;187993;4;57;9.931,26;171;21/01/2026;24/02/2026;24;92;FAC;28;U.V. RECIFE/CB.ST.AG;698;LOGISTICA SECUNDARIA A;LANÇADA;Solicitação autorizada por: GISELE BRUZZI PORTO em: 16/02/2026 11:23:39 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/02/2026;GUSTAVO LUIZ GOMES DOS SANTOS;14/02/2026;CTE 187993 NFS 44237,44238 CARGA 14394379;;16/02/2026;;16/02/2026 16:33;GISELE BRUZZI PORTO;
77595395/0002-28;FRIMESA;3546054;5;55;1.000,00;-;05/02/2026;07/03/2026;9;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 14/02/2026 09:48:18 Nota lançada por WILLIAN MARCONDES DOS SANTOS em: 18/02/2026;WILLIAN MARCONDES DOS SANTOS;14/02/2026;;;14/02/2026;Autorizado automaticamente através do pedido de compra 4495671 em 06/02/2026.;18/02/2026 15:41;ADRIANO TOMALOK;
12381892/0001-05;RODRIGO MONTEIRO DA SILVA;3;S;99;350;26;02/02/2026;;12;92;FAC;92;FAC;453;GESTAO PESSOAS;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 16/02/2026 14:04:51 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/02/2026;KARIME PODOLAN;14/02/2026;NOTA FISCAL REFERENTE A PALESTRA DO MÁGICO EM JANEIRO, SOBRE SAÚDE MENTAL AOS GESTORES;;16/02/2026;;16/02/2026 17:05;VANESSA CORREA DE MORAES MARTINI;
02427026/0009-01;ALIANÇA NAVEGAÇÃO E LOGISTICA LTDA;187517;4;57;9.930,84;171;13/01/2026;24/02/2026;32;92;FAC;28;U.V. RECIFE/CB.ST.AG;698;LOGISTICA SECUNDARIA A;LANÇADA;Solicitação autorizada por: GISELE BRUZZI PORTO em: 16/02/2026 11:23:41 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/02/2026;GUSTAVO LUIZ GOMES DOS SANTOS;14/02/2026;CTE 187517 NFS 43750 / 43751 CARGA 14359304;;16/02/2026;;16/02/2026 16:27;GISELE BRUZZI PORTO;
13010449/0001-82;LUCAS G P PENTEADO LTDA;144;S;99;500;26;02/02/2026;;12;92;FAC;92;FAC;453;GESTAO PESSOAS;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 16/02/2026 14:04:51 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/02/2026;KARIME PODOLAN;14/02/2026;NOTA REFERENTE A PALESTRA DO SR LUCAS G PENTEADO DA SILVA SOBRE MOTIVAÇÃO JANEIRO BRANCO;;16/02/2026;;16/02/2026 17:18;VANESSA CORREA DE MORAES MARTINI;
78451937/0001-70;SOCRAM BATERIAS;6228;1;55;1.836,00;-;11/02/2026;;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 14/02/2026 08:44:26 Nota lançada por WILLIAN MARCONDES DOS SANTOS em: 14/02/2026;WILLIAN MARCONDES DOS SANTOS;14/02/2026;;;14/02/2026;Autorizado automaticamente através do pedido de compra 4498573 em 13/02/2026.;14/02/2026 08:48;ADRIANO TOMALOK;
05967403/0001-28;REFINARIA DE SAL GARCA LTDA - EPP;77220;1;57;9.943,00;172;20/01/2026;;24;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 13/02/2026 16:53:57 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 14/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;13/02/2026;FRETE DEVE SER LANÇADO AVULSO,TRATA-SE DE REDESPACHO ONDE O VALOR DO ICMS NAO PERMITE AJUSTE MANUAL INTEGRANDO INCORRETAMENTE, REFERENTE A NOTA FISCAL 88256 (COMPRA DE SAL);;13/02/2026;;14/02/2026 13:46;VANESSA CORREA DE MORAES MARTINI;
05199271/0001-31;DANLUZ COMERCIO DE MOTORES ELETRICOS;57;S;99;4.315,00;5;13/02/2026;13/03/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 17/02/2026 07:38:04 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 17/02/2026;BARBARA REGINA LIPPERT;13/02/2026;REALIZAÇÃO DE ASSISTENCIA TECNICA REFERENTE A MÃO DE OBRA DE MANUTENÇÃO DOS PORTÕE S E CANCELAS DAS GUARITAS;;17/02/2026;;17/02/2026 09:40;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;719;S;99;100.000,00;326;13/02/2026;30/03/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 13/02/2026 17:09:08 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 14/02/2026;BARBARA REGINA LIPPERT;13/02/2026;INSTALAÇÃO DE PLATAFORMAS E ESCADAS PARA ACESSO AOS PAINÉIS DE VÁLVULA DE AMONIA NOS SETORES DE CORTES, PALETIZAÇÃO E ESTOCAGEM PARA FACILIAR A MANUTENÇÃO E MANOBRAS NAS VÁLVULAS;;13/02/2026;;14/02/2026 09:58;CRISTIANO RODEGHIERO MOREIRA;
18597494/0001-07;DR SOLUCOES AMBIENTAIS;6568;U;99;6.216,67;;13/02/2026;13/03/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 24/02/2026 16:01:40 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 24/02/2026;BARBARA REGINA LIPPERT;13/02/2026;OS 16932 - COLETA DE MUCOSA;;24/02/2026;;24/02/2026 16:46;CRISTIANO RODEGHIERO MOREIRA;
51057772/0001-09;JL RIBEIRO SOLUCOES LTDA;15;1;57;1.400,00;97;12/02/2026;05/03/2026;1;92;FAC;92;FAC;1759;CONTROLE DE QUALIDADE;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 17/02/2026 07:44:01 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 17/02/2026;GABRIELLE APARECIDA CARVALHO;13/02/2026;FRETE DE ANÁLISE LABORATORIAL;;17/02/2026;;17/02/2026 14:06;ADRIANO TOMALOK;
81743668/0001-20;AUTO MECANICA MOERS LTDA;31844;S;99;695;8;12/02/2026;18/02/2026;1;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 13/02/2026 16:51:03 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 14/02/2026;RAFAEL SALVI DOS SANTOS;13/02/2026;SERVIÇO DE VERIFICAÇÃO E ANALISE DO SISTEMA DE PARTIDA DO CAMINHÃO DE TRANSPORTE DE INSUMOS DA UNIDADE;;13/02/2026;;14/02/2026 09:49;VANESSA CORREA DE MORAES MARTINI;
57418185/0001-76;SST LOCACAO DE EQUIPAMENTOS;5307;S;99;485;153;11/02/2026;18/02/2026;2;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 13/02/2026 16:51:11 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 14/02/2026;RAFAEL SALVI DOS SANTOS;13/02/2026;LOCAÇÃO DE EQUIPAMENTO PARA MEDIÇÃO DE CO2;;13/02/2026;;14/02/2026 14:23;VANESSA CORREA DE MORAES MARTINI;
03203747/0001-35;ODIMAR MALAGUTTI & CIA LTDA;125;1;99;58.757,83;326;13/02/2026;;0;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 13/02/2026 16:50:53 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 16/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;13/02/2026;SERVIÇO DE MATERIAL E MÃO DE OBRA PARA REPAROS EM 5000 M² NO TELHADO DO ABATE;;13/02/2026;;16/02/2026 14:20;VANESSA CORREA DE MORAES MARTINI;
03203747/0001-35;ODIMAR MALAGUTTI & CIA LTDA;124;1;99;103.235,23;326;13/02/2026;;0;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 13/02/2026 16:50:52 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 16/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;13/02/2026;SERVIÇO DE MATERIAL E MÃO DE OBRA PARA REPAROS EM 5000 M² NO TELHADO DO ABATE;;13/02/2026;;16/02/2026 14:20;VANESSA CORREA DE MORAES MARTINI;
02427026/0009-01;ALIANÇA NAVEGAÇÃO E LOGISTICA LTDA;188455;4;57;10.129,81;171;28/01/2026;18/02/2026;15;92;FAC;69;U.V. FORTALEZA;698;LOGISTICA SECUNDARIA A;LANÇADA;Solicitação autorizada por: MARIA ERIVANILDA DA SILVA MONTEIRO em: 13/02/2026 14:03:31 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/02/2026;ABRAAO LUCAS SILVA BENTO;12/02/2026;FRETE DE CABOTAGEM RECEBIDO NA UNIDADE-69 (FORTALEZA-CE) EM FEVEREIRO DE 2026, CONTAINER DE Nº MNBU3546679 (NFS 44577 / 44578 CARGA: 14405350) ¿ ALIANÇA;;13/02/2026;;16/02/2026 09:11;MARIA ERIVANILDA DA SILVA MONTEIRO;
18597494/0001-07;DR SOLUCOES AMBIENTAIS;6564;U;99;4.785,83;9;12/02/2026;12/03/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:05 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/02/2026;BARBARA REGINA LIPPERT;12/02/2026;COLETA DE LODO - OS 16925;;12/02/2026;;16/02/2026 09:38;CRISTIANO RODEGHIERO MOREIRA;
03203747/0001-35;ODIMAR MALAGUTTI & CIA LTDA;123;1;99;49.912,50;326;12/02/2026;;0;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 12/02/2026 16:36:49 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/02/2026;ADRIANA APARECIDA DOS SANTOS;12/02/2026;SERVIÇO DE MATERIAL E MÃO DE OBRA PARA REPAROS EM 5000 M² NO TELHADO DO ABATE;;12/02/2026;;16/02/2026 14:16;VANESSA CORREA DE MORAES MARTINI;
27880008/0001-46;AWITE BIOENERGIA;415;1;55;26.041,73;242;28/01/2026;14/03/2026;15;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:10 Nota lançada por WILLIAN MARCONDES DOS SANTOS em: 14/02/2026;WILLIAN MARCONDES DOS SANTOS;12/02/2026;SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA CONSERTO DO PAINEL DE GERENCIAMENTO DE MEDIÇÕES DE GÁS DO BIODIGESTOR.;;12/02/2026;;14/02/2026 09:00;CRISTIANO RODEGHIERO MOREIRA;
11429623/0001-09;AVF;1832;S;99;7.159,90;170;12/02/2026;12/03/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:05 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;BARBARA REGINA LIPPERT;12/02/2026;TORNO - SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA AFIAÇÃO DO DISCO DE CORTE DA SERRA DE CARRÉ/BARRIGA DO MEZANINO DO ESPOSTEJAMENTO;;12/02/2026;;13/02/2026 11:38;CRISTIANO RODEGHIERO MOREIRA;
77781706/0001-62;HOSPITAL GERAL UNIMED;909679;S;99;193.070,72;151;05/02/2026;24/02/2026;7;92;FAC;16;MATRIZ;452;CSC GESTAO PESSOAS;LANÇADA;Solicitação autorizada por: FABIANA MARIA SKOWRONSKI VAZ em: 12/02/2026 13:36:35 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 12/02/2026;JOSIANE DE ALMEIDA OSMARIN;12/02/2026;PLANO REGIONAL - NÃO PAGAR VIA DEPÓSITO / PAGAR SOMENTE VIA BOLETO;;12/02/2026;;12/02/2026 14:45;FABIANA MARIA SKOWRONSKI VAZ;
62857374/0001-85;BEMAG METALURGICA;6;S;99;12.500,00;242;10/02/2026;28/03/2026;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:06 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;BARBARA REGINA LIPPERT;12/02/2026;5013IP - MATERIAL E MÃO DE OBRA PARA A CONFECÇÃO DE 30 UNIDADES DE TRAVESSAS DA MESA DE DEPENDURA E 30 CHAPAS DE TRAÇÃO EM AÇO INOX 304;;12/02/2026;;13/02/2026 09:25;CRISTIANO RODEGHIERO MOREIRA;
77781706/0001-62;HOSPITAL GERAL UNIMED;909678;S;99;110.421,39;141;05/02/2026;24/02/2026;7;92;FAC;16;MATRIZ;452;CSC GESTAO PESSOAS;LANÇADA;Solicitação autorizada por: FABIANA MARIA SKOWRONSKI VAZ em: 12/02/2026 13:35:31 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 12/02/2026;JOSIANE DE ALMEIDA OSMARIN;12/02/2026;PLANO NACIONAL - NÃO PAGAR VIA DEPÓSITO / PAGAR SOMENTE VIA BOLETO;;12/02/2026;;12/02/2026 15:03;FABIANA MARIA SKOWRONSKI VAZ;
32772231/0001-00;HANSEN MANUTENÇÃO INDUSTRIAL EIRELI;409;S;99;17.000,00;242;12/02/2026;12/03/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:05 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;BARBARA REGINA LIPPERT;12/02/2026;SERVIÇO DE TERCEIRO COM MÃO DE OBRA ESPECIALIZADA COM ATENDIMENTO EMERGÊNCIAL PARA REALIZAÇÃO DE INSPEÇÃO E AJUSTES NO TÚNEL DE CONGELAMENTO GEA I-VRT;;12/02/2026;;13/02/2026 14:09;CRISTIANO RODEGHIERO MOREIRA;
27880008/0001-46;AWITE BIOENERGIA;16;S;99;2.850,00;242;09/02/2026;09/03/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/02/2026;BARBARA REGINA LIPPERT;12/02/2026;SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA CONSERTO DO PAINEL DE GERENCIAMENTO DE MEDIÇÕES DE GÁS DO BIODIGESTOR.;;12/02/2026;;16/02/2026 14:07;CRISTIANO RODEGHIERO MOREIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3268;S;99;9.576,00;242;12/02/2026;12/03/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:05 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;BARBARA REGINA LIPPERT;12/02/2026;TORNO - SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA USINAGEM EM CONJUNOT DE ÊMBOLOS DO DISPOSITIVO VOLUMÉTRICO DE DOSAGEM.;;12/02/2026;;13/02/2026 13:57;CRISTIANO RODEGHIERO MOREIRA;
00869496/0001-34;METALURGICA BALENA;20100;S;99;36.750,00;242;12/02/2026;12/03/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:05 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;BARBARA REGINA LIPPERT;12/02/2026;SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA REALIZAR O CONSERTO DO TANQUE AGITADOR DE SALMOURA;;12/02/2026;;13/02/2026 14:02;CRISTIANO RODEGHIERO MOREIRA;
19391435/0001-32;FLUXO EQUIPAMENTOS ELETRONICOS LTDA - EPP;7104;1;99;5.681,00;242;06/02/2026;19/03/2026;6;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:08 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;BARBARA REGINA LIPPERT;12/02/2026;SERVIÇO DE TERCEIRO: MATERIAL E MÃO DE OBRA PARA CONSERTO DO MODULO FLUXO FX 6.0S;;12/02/2026;;13/02/2026 10:31;CRISTIANO RODEGHIERO MOREIRA;
00385090/0001-86;MUNTERS BRASIL INDÚSTRIA E COMÉRCIO LTDA;3008;E1;99;9.730,00;242;10/02/2026;10/03/2026;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:06 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/02/2026;BARBARA REGINA LIPPERT;12/02/2026;SERVIÇO DE MÃO DE OBRA E MATERIAL PARA SUBSTITUIÇÃO DO KIT DE SELOS COM CLIPS, CORREIA DE ACIONAMENTO, ROLETE DE SUPORTE PARA CILINDRO, MOTOR DE ACIONAMENTO E CONJUNTO VENTILADOR DO CONE PARA MOTOR DA CARCAÇA DO DESUMIDIFICADOR MUNTERS HCD 4500;;12/02/2026;;16/02/2026 08:43;CRISTIANO RODEGHIERO MOREIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3267;S;99;4.560,00;242;11/02/2026;11/03/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:06 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;BARBARA REGINA LIPPERT;12/02/2026;SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA USINAGEM EM EIXO PRINCIPAL V-CUT (SOMENTE AS BUCHAS);;12/02/2026;;13/02/2026 16:12;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;705;S;99;1.862,50;242;11/02/2026;11/03/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:05 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;BARBARA REGINA LIPPERT;12/02/2026;TORNO - SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA USINAGEM DO EIXO E BUCHAS DA ESTEIRA DO TENDERIZADOR;;12/02/2026;;13/02/2026 15:06;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;704;S;99;3.955,00;242;11/02/2026;11/03/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:05 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;BARBARA REGINA LIPPERT;12/02/2026;TORNO - SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA USINAGEM DO EIXO E ENGRENAGEM DO SISTEMA DE TRAÇÃO DA FECHADORA DE CAIXAS;;12/02/2026;;13/02/2026 15:18;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;706;S;99;2.595,00;242;11/02/2026;11/03/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:06 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;BARBARA REGINA LIPPERT;12/02/2026;TORNO - USINAGEM DE TAMPA DO FILTRO DE VÁCUO DA MULTIVAC;;12/02/2026;;13/02/2026 15:23;CRISTIANO RODEGHIERO MOREIRA;
03203747/0001-35;ODIMAR MALAGUTTI & CIA LTDA;122;1;99;103.235,23;326;12/02/2026;;0;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 12/02/2026 10:06:32 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 12/02/2026;ADRIANA APARECIDA DOS SANTOS;12/02/2026;RECLASSIFICAÇÃO DE VALORES ORÇADOS COMO GMD E QUE ESTÃO SENDO FEITOS VIA RI - REFORMA TELHADO FAC (CONFORME ORIENTAÇÃO DO CSC);;12/02/2026;;12/02/2026 15:36;VANESSA CORREA DE MORAES MARTINI;
11429623/0001-09;AVF;1836;S;99;5.503,20;242;09/02/2026;09/03/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/02/2026;BARBARA REGINA LIPPERT;12/02/2026;TORNO - USINAGEM EM MÓDULOS/FLANGES UTILIZADOS NOS RISCADORES DAS DEBOFLEX.;;12/02/2026;;16/02/2026 17:22;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;626;S;99;1.850,00;242;28/01/2026;28/02/2026;15;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:11 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/02/2026;BARBARA REGINA LIPPERT;12/02/2026;TORNO - FABRICAÇÃO EM PEÇA DO EMBOLO DA CUBETIADEIRA TREIFF, UTILIZADA PARA REALIZAR O CORTE DE BACON EM CUBOS PARA OS FRESCAIS.;;12/02/2026;;16/02/2026 16:51;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;680;S;99;1.850,00;242;06/02/2026;06/03/2026;6;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:08 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/02/2026;BARBARA REGINA LIPPERT;12/02/2026;TORNO - FABRICAÇÃO EM PEÇA DO EMBOLO DA CUBETIADEIRA TREIFF, UTILIZADA PARA REALIZAR O CORTE DE BACON EM CUBOS PARA OS FRESCAIS.;;12/02/2026;;16/02/2026 16:54;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;630;S;99;3.280,00;242;28/01/2026;28/02/2026;15;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:11 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;BARBARA REGINA LIPPERT;12/02/2026;TORNO - USINAGEM EM EIXO DE ROLO LISO DO BENEFICIAMENTO DE TRIPAS QUE APRESENTOU DESGASTE.;;12/02/2026;;13/02/2026 16:58;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;629;S;99;2.260,00;242;28/01/2026;28/02/2026;15;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:11 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;BARBARA REGINA LIPPERT;12/02/2026;TORNO - USINAGEM E INSTALAÇÃO DE ROSCAS POSTIÇAS NA PLACA DE SELAGEM DA F200.;;12/02/2026;;13/02/2026 16:55;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;628;S;99;4.950,00;242;28/01/2026;28/02/2026;15;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:10 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;BARBARA REGINA LIPPERT;12/02/2026;TORNO - FABRICAÇÃO DE NOVO EMBOLO DA VOLTERM QUE APRESENTOU QUEBRA NA DESMONTAGEM OPERACIONAL;;12/02/2026;;13/02/2026 17:00;CRISTIANO RODEGHIERO MOREIRA;
18597494/0001-07;DR SOLUCOES AMBIENTAIS;6561;U;99;6.150,00;290;11/02/2026;11/03/2026;1;92;FAC;92;FAC;1228;OPERACAO ESTACAO TRATAMENTO EFLUENTES;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:06 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;TIAGO FARIAS DOS SANTOS;12/02/2026;SERVIÇO REALIZADO DE LIMPEZA DOS RESERVATORIO PRESUNTARIA;;12/02/2026;;13/02/2026 14:36;CRISTIANO RODEGHIERO MOREIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3262;S;99;2.800,00;242;03/02/2026;03/03/2026;9;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:09 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 14/02/2026;BARBARA REGINA LIPPERT;12/02/2026;TORNO - USINAGEM EM GUIA LINEAR DA SERRA DO PERNIL NO MEZANINO. ;;12/02/2026;;14/02/2026 15:59;CRISTIANO RODEGHIERO MOREIRA;
29051630/0001-77;REFRIGERAÇÃO IAPÓ;121;S;99;1.080,00;7;04/02/2026;04/03/2026;8;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:09 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/02/2026;BARBARA REGINA LIPPERT;12/02/2026;CONSERTO DE 3 BEBEDOUROS DE COLUNA DA RECEPÇÃO DE SUÍNOS.;;12/02/2026;;19/02/2026 08:10;CRISTIANO RODEGHIERO MOREIRA;
