Emitente;Nome fantasia emitente;Nota;Série;Modelo;Total Nota;uso contabil;Data emissão;Data vencimento;Ctrle;Unidade;Nome unidade;Unidade autorização;Nome unidade autorização;Centro atividade;Nome centro atividade;Situação;Situação;Nome usuário;Data inclusão;Observações;Observações CSC;Data autorização;Observações autorização;Data ult sit fechada;Autorizador;LANCAMENTO TESF0028
78706751/0014-30;TRANSPEN ENCOMENDAS;165714;1;57;877,84;242;28/11/2025;19/12/2025;5;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;ADRIANA APARECIDA DOS SANTOS;03/12/2025;REFERENTE ENVIO PARA CONSERTO;;03/12/2025;;04/12/2025 08:14;CRISTIANO RODEGHIERO MOREIRA;
11061360/0001-10;ELITON RODRIGO ALESSI;38;S;99;160;;02/12/2025;21/12/2025;1;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 04/12/2025 16:54:42 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 10/12/2025;NAVIER NUNES RESENDE;03/12/2025;TROCA DE TELA CELULAR LOGISTICA;;04/12/2025;;10/12/2025 10:59;VANESSA CORREA DE MORAES MARTINI;
55989583/0001-17;OS TAURAS DO AR;332;1;55;1.035,00;242;02/12/2025;16/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:03 Nota lançada por BARBARA REGINA LIPPERT em: 11/12/2025;BARBARA REGINA LIPPERT;03/12/2025;SERVICO P/AREA DE APOIO;;03/12/2025;;11/12/2025 15:21;CRISTIANO RODEGHIERO MOREIRA;
55989583/0001-17;OS TAURAS DO AR;331;1;55;2.400,00;242;02/12/2025;16/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:03 Nota lançada por BARBARA REGINA LIPPERT em: 06/12/2025;BARBARA REGINA LIPPERT;03/12/2025;SERVICO SERVICO P/AREA DE APOIO;;03/12/2025;;06/12/2025 11:18;CRISTIANO RODEGHIERO MOREIRA;
00428307/0001-98;EXPRESSO SAO MIGUEL S/A;442236;3;57;210;242;17/11/2025;08/12/2025;16;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;ADRIANA APARECIDA DOS SANTOS;03/12/2025;REFERENTE RETORNO DE CONSERTO;;03/12/2025;;04/12/2025 08:16;CRISTIANO RODEGHIERO MOREIRA;
27991541/0001-85;HERA AMBIENTES COMERCIO DE MOVEIS LTDA - ME;2133;1;55;5.545,00;;27/11/2025;10/02/2026;6;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:07 Nota lançada por WILLIAN MARCONDES DOS SANTOS em: 04/12/2025;WILLIAN MARCONDES DOS SANTOS;03/12/2025;ARQUIVO 4 GAVETAS COR GENGIBRE MEDINDO 0,45 X 0,42 X 1,43 (;;03/12/2025;;04/12/2025 16:59;CRISTIANO RODEGHIERO MOREIRA;
01341776/0011-00;MERCOSUL LINE NAVEGACAO E LOGISTICA LTDA;66431;3;57;465,67;;13/11/2025;15/12/2025;20;92;FAC;28;U.V. RECIFE/CB.ST.AG;1902;OPERACIONAL;LANÇADA;Solicitação autorizada por: GISELE BRUZZI PORTO em: 03/12/2025 13:18:38 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 03/12/2025;BRUNA KARLA LIRA GOMES;03/12/2025;REFERENTE A CUSTO COM MONITORAMENTO E ENERGIA, CARGA: 1399946 NOTA: 66431.;;03/12/2025;;03/12/2025 17:05;GISELE BRUZZI PORTO;
00092380/0001-31;ELECTRA TECNOLOGIA EQUIPAMENTOS LTDA;3457;1;55;3.642,95;242;28/11/2025;12/01/2026;5;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 03/12/2025 08:25:25 Nota lançada por WILLIAN MARCONDES DOS SANTOS em: 03/12/2025;WILLIAN MARCONDES DOS SANTOS;03/12/2025;;;03/12/2025;Autorizado automaticamente através do pedido de compra 4431094 em 01/12/2025.;03/12/2025 08:39;ADRIANO TOMALOK;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;430;S;99;1.400,00;242;01/12/2025;15/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:06 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;CAMILA RAMOS;02/12/2025;TORNO - CONFECÇÃO DE PLACA EM NYLON, CONFORME DESENHO;;03/12/2025;;04/12/2025 08:23;CRISTIANO RODEGHIERO MOREIRA;
50529571/0001-96;WEBER FOOD TECHNOLOGY DO BRASIL LTDA;165;A1;99;14.816,90;242;01/12/2025;01/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:06 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;CAMILA RAMOS;02/12/2025;ASSISTÊNCIA TÉCNICA NO EQUIPAMENTO TEXTOR.;;03/12/2025;;04/12/2025 15:54;CRISTIANO RODEGHIERO MOREIRA;
08050646/0001-95;AUTO POSTO SUL PARANA LTDA;75190;1;55;1.225,58;242;01/12/2025;10/12/2025;1;92;FAC;92;FAC;728;GESTAO DE VEICULOS;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 03/12/2025 09:13:16 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 03/12/2025;RODRIGO WALTER;02/12/2025;REFERENTE ABASTECIMENTOS DA FROA DA UNIDADE;;03/12/2025;;03/12/2025 10:27;VANESSA CORREA DE MORAES MARTINI;
33191692/0001-51;BRN;179;S;99;70.950,89;242;01/12/2025;01/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:05 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 05/12/2025;FRANCILEI SOUZA ALVES;02/12/2025;REVITALIZAÇÃO DE SISTEMA DE AERAÇÃO POR AR DIFUSO ESTAÇÃO DE TRATAMENTO DE EFLUENTE;;03/12/2025;;05/12/2025 10:38;CRISTIANO RODEGHIERO MOREIRA;
61382471/0001-04;61.382.471 ALINE TAMIRES CARNEIRO DA SILVA;7;S;99;1.530,00;;01/12/2025;;1;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 02/12/2025 16:17:55 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 02/12/2025;ANGELA MARIA BIESCEK;02/12/2025;NOTA FISCAL REFERENTE A DECORAÇÃO DO EVENTO DE CONFRATERNIZAÇÃO DOS GESTORES;;02/12/2025;;02/12/2025 16:57;VANESSA CORREA DE MORAES MARTINI;
53906484/0001-07;MULT TEC;338;U;99;32.191,75;242;01/12/2025;01/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:04 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;FRANCILEI SOUZA ALVES;02/12/2025;VISITA TÉCNICA PARA MANUTENÇÃO E ACOMPANHAMENTO NOS EQUIPAMENTOS;;03/12/2025;;04/12/2025 14:24;CRISTIANO RODEGHIERO MOREIRA;
59816598/0001-34;TRANSPORTADORA EIGTH;1959;1;57;928,11;;21/11/2025;12/12/2025;11;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 02/12/2025 15:56:54 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 02/12/2025;ADRIANA APARECIDA DOS SANTOS;02/12/2025;CTE (REDESPACHO) LANÇADO  AVULSO DEVIDO FALTA DE VÍNCULO NA NOTA FISCAL;;02/12/2025;;02/12/2025 16:37;VANESSA CORREA DE MORAES MARTINI;
51057772/0001-09;JL RIBEIRO SOLUCOES LTDA;3;1;57;4.500,00;;02/12/2025;23/12/2025;0;92;FAC;92;FAC;1759;CONTROLE DE QUALIDADE;LANÇADA;Solicitação autorizada por: MARCELO TIRELLI DE SIQUEIRA em: 03/12/2025 13:43:32 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;GABRIELLE APARECIDA CARVALHO;02/12/2025;FRETE DE ANÁLISE LABORATORIAL;;03/12/2025;;04/12/2025 16:52;MARCELO TIRELLI DE SIQUEIRA;
36150060/0001-38;BRUNO MATEUS FERREIRA CORREIA;131;S;99;1.500,00;;02/12/2025;22/12/2025;0;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 02/12/2025 15:56:54 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 09/12/2025;ANGELA MARIA BIESCEK;02/12/2025;NOTA FISCAL REFERENTE AO SERVIÇO DE MUSICA REALIZADO NO EVENTO DE CONFRATERNIZAÇÃO DOS GESTORES;;02/12/2025;;09/12/2025 10:24;VANESSA CORREA DE MORAES MARTINI;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3192;S;99;11.827,50;242;01/12/2025;01/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:05 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;FRANCILEI SOUZA ALVES;02/12/2025;TORNO - SERVIÇO DE USINAGEM EM BUCHA BRONZE E EIXO COM ROSCA NOVA.;;03/12/2025;;04/12/2025 14:07;CRISTIANO RODEGHIERO MOREIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3195;S;99;1.988,50;242;01/12/2025;01/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:05 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;FRANCILEI SOUZA ALVES;02/12/2025;SERVIÇO DE USINAGEM EM EIXOS DO REDUTOR DA PRENSA EXPELLER;;03/12/2025;;04/12/2025 14:10;CRISTIANO RODEGHIERO MOREIRA;
23475915/0001-59;STIFF REFRIGERACAO INDUSTRIAL LTDA;1089;E;99;30.000,00;242;01/12/2025;01/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:06 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;FRANCILEI SOUZA ALVES;02/12/2025;SERVIÇO DE SUBSTITUIÇÃO DOS BLOCOS SERPENTINAS DO ABSORVEDOSERVIÇO DE SUBSTITUIÇÃO DOS BLOCOS SERPENTINAS DO ABSORVEDOR.;;03/12/2025;;04/12/2025 15:44;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;436;S;99;785;242;01/12/2025;01/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:06 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;FRANCILEI SOUZA ALVES;02/12/2025;TORNO - USINAGEM EM GUIA UTILIZADA NA POLY-CLIP;;03/12/2025;;04/12/2025 11:53;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;429;S;99;8.960,00;242;01/12/2025;01/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:06 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;FRANCILEI SOUZA ALVES;02/12/2025;TORNO -  USINAGEM EM EIXO, CHAPAS E SUPORTE DA DOSADORA DE PALETAS NO MEZANINO.;;03/12/2025;;04/12/2025 11:13;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;433;S;99;7.460,00;242;01/12/2025;01/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:06 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;FRANCILEI SOUZA ALVES;02/12/2025;SERVIÇO DE MATERIAL E MÃO DE OBRA PARA CONFECÇÃO DE UM CAVALETE, QUE SERÁ UTILIZADO PARA REMOÇÃO E DESLOCAMENTO DOS REDUTORES DOS DIGESTORES DA FFG.CAVALETE UTILIZADO NA MANUTENÇÃO PREVENTIVA DE TROCA DOS ROLAMENTOS DOS DIGESTORES.;;03/12/2025;;04/12/2025 11:11;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;432;S;99;765;242;01/12/2025;01/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:06 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;FRANCILEI SOUZA ALVES;02/12/2025;TORNO - USINAGEM EM POLIA DE ALUMINIO DA NÓRIA DE MÍUDOS;;03/12/2025;;04/12/2025 11:04;CRISTIANO RODEGHIERO MOREIRA;
00869496/0001-34;METALURGICA BALENA;19676;S;99;8.497,20;242;01/12/2025;26/12/2025;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:06 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;FRANCILEI SOUZA ALVES;02/12/2025;SERVIÇO DE MAO DE OBRA PARA ADEQUAÇÃO DA ESTAÇÃO DE PESAGEM DA MWS DA PALETIZAÇÃO SENDO REFORMA DA ESTEIRA EXISTENTE, DESEMPENAMENTO DA ESTRUTURA , CORREÇÃO E LIMPEZA DE SOLDAS, CONSERTO DOS GUIAS DIRECIONADORES SERVIÇO A SER EXECUTADO FORA DA UNIDADE CONFORME NF DE SAÍDA 37566;;03/12/2025;;04/12/2025 13:44;CRISTIANO RODEGHIERO MOREIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3191;S;99;1.159,00;242;01/12/2025;25/12/2025;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:05 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;CAMILA RAMOS;02/12/2025;TORNO - USINAGEM EM PLACA DE SELAGEM F200.;;03/12/2025;;04/12/2025 11:37;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;431;S;99;1.850,00;242;01/12/2025;15/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:05 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;CAMILA RAMOS;02/12/2025;TORNO - FABRICAÇÃO, ENVOLVENDO USINAGEM, DE EIXO PARA MOTOREDUTOR E ENGRENAGEM.;;03/12/2025;;04/12/2025 08:40;CRISTIANO RODEGHIERO MOREIRA;
49793963/0001-89;G.P DA LUZ;376;U;99;11.196,82;242;01/12/2025;01/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:05 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 05/12/2025;FRANCILEI SOUZA ALVES;02/12/2025;SERVIÇOS DE ELÉTRICA COMO MONTAGEM DE INFRAS E PASSAGEM DE CABOS, MONTAGEM DE TOMADAS, LIGAÇÃO DE APARELHOS E REFORMA DE PAINEIS ELÉTRICOS. SERVIÇO DE DESLIGAMENTO E REMOÇÃO DE INFRAS INUTILIZADAS QUE ESTÃO OBSOLETAS E SEM USO. TODOS OS SERVIÇOS SERÃO EXECUTADOS DENTRO DA UNIDADE FAC EM DIAS DE SEMANA E FINAIS DE SEMANA;;03/12/2025;;05/12/2025 09:39;CRISTIANO RODEGHIERO MOREIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3196;S;99;2.188,80;242;01/12/2025;25/12/2025;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:05 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;CAMILA RAMOS;02/12/2025;TORNO - USINAGEM EM CASTANHAS UTILIZADAS EM AMBAS DEBOFLEX.;;03/12/2025;;04/12/2025 11:35;CRISTIANO RODEGHIERO MOREIRA;
11318959/0001-96;METAL C;737;S;99;55.000,00;5;01/12/2025;01/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:04 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;CAMILA RAMOS;02/12/2025;SERVIÇOS DE ADEQUAÇÕES E MELHORIAS MECÂNICAS,  SOLDA EM TUBULAÇÕES  E CHAPAS, E CONTONEIRAS DE AÇO INOX (SOLDAS EM GERAL) E REALIZAR INSTALAÇÃO DE CHAPAS EM AÇO INOX/ALUMINIO NA PAREDE DE ISOPAINEL PARA PROTEÇÃO. SERVIÇOS A SEREM REALIZADOS DENTRO DA UNIDADE FAC DURANTE SEMANA E FINAIS DE SEMANA.;;03/12/2025;;04/12/2025 14:28;CRISTIANO RODEGHIERO MOREIRA;
81021198/0001-91;ZAMETAL TECNICA E MECANICA INDL.LTDA;5663;3;55;42.450,00;;01/12/2025;30/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:04 Nota lançada por BARBARA REGINA LIPPERT em: 04/12/2025;BARBARA REGINA LIPPERT;02/12/2025;MAQUINAS E EQUIPAMENTOS;;03/12/2025;;04/12/2025 10:04;CRISTIANO RODEGHIERO MOREIRA;
81021198/0001-91;ZAMETAL TECNICA E MECANICA INDL.LTDA;5662;3;55;44.598,00;;01/12/2025;30/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:04 Nota lançada por BARBARA REGINA LIPPERT em: 05/12/2025;BARBARA REGINA LIPPERT;02/12/2025;MAQUINAS E EQUIPAMENTOS;;03/12/2025;;05/12/2025 08:12;CRISTIANO RODEGHIERO MOREIRA;
34028316/0028-23;AC GUARACIABA;1135767;S;99;77,47;;01/12/2025;05/12/2025;0;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 02/12/2025 08:13:54 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 02/12/2025;CELINA CASSIA CASTRO SOARES;01/12/2025;FATURA/BOLETO CORREIO REFERENTE A ENVIO DE CORRESPONDÊNCIA;;02/12/2025;;02/12/2025 09:14;VANESSA CORREA DE MORAES MARTINI;
43096390/0001-58;IMEDIATA EXPRESS CARGAS E LOGISTICA LTDA;5871;5;57;1.890,50;;29/11/2025;19/12/2025;2;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 02/12/2025 08:13:54 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 03/12/2025;RAFAEL SALVI DOS SANTOS;01/12/2025;FRETE DEDICADO REFERENTE EMBALAGENS QUE ESTAVAM SENDO CONSUMIDAS FORA DA LISTA TECNICA - SOLICITADO FRETE DEDICADO PARA NÃO TER FALTA NO PROCESSO;;02/12/2025;;03/12/2025 10:10;VANESSA CORREA DE MORAES MARTINI;
28625086/0001-67;ESSENCIA DESENVOLVIMENTO DE PESSOAS;652;S;99;2.582,59;;24/11/2025;;7;92;FAC;92;FAC;2097;BENEFICIOS;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 04/12/2025 16:54:48 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;ANDRESSA FONTOURA DOS SANTOS;01/12/2025;NOTA FISCAL REFERENTE À HOSPEDAGEM E À QUILOMETRAGEM DA INSTRUTORA ANDREA GIROTO /TREINAMENTO DIVERSIDADE GERACIONAL;;04/12/2025;;04/12/2025 17:17;VANESSA CORREA DE MORAES MARTINI;
Unidade;Abreviatura unidade;Situação;Qtde;;;;;;;;;;;;;;;;;;;;;;;
Unidade;Abreviatura unidade;Situação;Qtde;;;;;;;;;;;;;;;;;;;;;;;
92;FRIG. AURORA CASTRO;LANÇADA;168;;;;;;;;;;;;;;;;;;;;;;;
